experiment_id,execution_attempt,sequence,run_id,task,model,condition,reset_state,repetition,run_purpose,functional_valid,semantic_pass,semantic_fail,architecture_applicable,architecture_violated,raw_architecture_violations,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,total_input_tokens,total_output_tokens,model_wall_seconds,total_run_seconds,provider_cost_usd,total_tool_calls,exploration_calls,read_calls,grep_calls,glob_calls,bash_calls,edit_calls,write_calls,unique_files_read,unique_files_modified,files_reedited,ci_command_runs,test_command_runs,lines_added,lines_removed,net_lines,checkpoint_status,max_turn_status,run_status,eligible_for_analysis,reason_if_excluded,artifact_path,evidence_hash_if_available,notes
V2_LOWER_MODEL_PILOT,1,14,afci-lower-model-pilot-pt07-c4-real-r1-non-reset-a1-cb62aeaa1f2e,PT07,claude-haiku-4-5-20251001,C4,NON_RESET,1,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,353,49240,1597763,1647356,23319,179.514,184.597,0.34190505000000004,43,14,14,0,0,17,12,0,9,7,5,1,0,753,11,742,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt07-c4-real-r1-non-reset-a1-cb62aeaa1f2e,task_sha256=557caed09420354efbc823c8b72e54b0760ac72847aba0d9c07d99e37ff7d2d7,block=PT07|NON_RESET|R1; turns_used=44; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,15,afci-lower-model-pilot-pt01-c4-real-r3-non-reset-a1-a04790b9b324,PT01,claude-haiku-4-5-20251001,C4,NON_RESET,3,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,289,33400,1093847,1127536,14737,134.572,138.751,0.22804794999999994,40,18,16,0,2,16,6,0,9,3,2,1,0,365,6,359,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt01-c4-real-r3-non-reset-a1-a04790b9b324,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,block=PT01|NON_RESET|R3; turns_used=36; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,16,afci-lower-model-pilot-pt01-c1-real-r3-non-reset-a1-9a214fe5d531,PT01,claude-haiku-4-5-20251001,C1,NON_RESET,3,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,169,18039,367744,385952,5879,56.541,60.634,0.09038040000000001,20,13,9,0,4,5,2,0,9,1,1,1,0,105,5,100,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt01-c1-real-r3-non-reset-a1-9a214fe5d531,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,block=PT01|NON_RESET|R3; turns_used=21; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,17,afci-lower-model-pilot-pt04-c4-real-r1-non-reset-a1-4f661f6dacea,PT04,claude-haiku-4-5-20251001,C4,NON_RESET,1,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,385,43540,1529522,1573447,19139,188.332,192.552,0.30661995,47,19,14,2,3,11,17,0,6,4,3,1,0,34,107,-73,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt04-c4-real-r1-non-reset-a1-4f661f6dacea,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,block=PT04|NON_RESET|R1; turns_used=48; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_LOWER_MODEL_PILOT,1,18,afci-lower-model-pilot-pt04-c1-real-r1-non-reset-a1-746b1a826597,PT04,claude-haiku-4-5-20251001,C1,NON_RESET,1,AFCI_LOWER_MODEL_PILOT,true,4,0,1,0,0,321,39702,1196259,1236282,21256,214.17,219.494,0.2775704,39,13,12,0,1,10,16,0,9,4,3,2,0,66,76,-10,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\lower-model-pilot\afci-lower-model-pilot-pt04-c1-real-r1-non-reset-a1-746b1a826597,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,block=PT04|NON_RESET|R1; turns_used=40; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; architecture endpoint is DESCRIPTIVE and NON-CONFIRMATORY; never pooled with claude-sonnet-5 records
V2_BACKSTAGE_PILOT,1,1,afci-backstage-pilot-t2-c4-real-r2-non-reset-a1-decb5ad5e9bf,T2,claude-sonnet-5,C4,NON_RESET,2,AFCI_BACKSTAGE_PILOT,true,4,0,1,0,,115,69569,2747441,2817125,18113,861.818,1587.311,1.5136863,57,19,14,5,0,25,10,3,14,9,2,3,0,133,4,129,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,INTACT_GOVERNED_OBSERVATION,false,"Attempt 1 halted after 7 of 18 scheduled observations (SL-V2-BACKSTAGE-PILOT-02). The schedule is 11 rows short, the arms are unbalanced, and none of the 9 paired blocks the continuation rule needs exists. No Backstage observation may enter any analysis, in whole or in part - including the 5 valid rows.",D:\afci-runs\backstage-pilot\afci-backstage-pilot-t2-c4-real-r2-non-reset-a1-decb5ad5e9bf,,"block=T2|NON_RESET|R2; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=58/64; completion=COMPLETED_NATURALLY; permission_denials=1; gate_command_runs=10; failed_gate_cycles=1; files_changed=7; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). NO C1-vs-C4 comparison, ratio, arm total or continuation criterion was computed for this attempt."
V2_BACKSTAGE_PILOT,1,2,afci-backstage-pilot-t2-c1-real-r2-non-reset-a1-9aa5a6b66a04,T2,claude-sonnet-5,C1,NON_RESET,2,AFCI_BACKSTAGE_PILOT,false,3,1,1,0,,127,64529,3521288,3585944,23580,1789.425,2910.036,1.7976414,71,14,13,1,0,43,11,3,13,9,2,6,0,154,13,141,NOT_APPLICABLE_NON_RESET,HIT_TURN_CEILING,INTACT_GOVERNED_OBSERVATION,false,"Attempt 1 halted after 7 of 18 scheduled observations (SL-V2-BACKSTAGE-PILOT-02). The schedule is 11 rows short, the arms are unbalanced, and none of the 9 paired blocks the continuation rule needs exists. No Backstage observation may enter any analysis, in whole or in part - including the 5 valid rows.",D:\afci-runs\backstage-pilot\afci-backstage-pilot-t2-c1-real-r2-non-reset-a1-9aa5a6b66a04,,"block=T2|NON_RESET|R2; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=64/64; completion=MAX_TURNS_REACHED; permission_denials=6; gate_command_runs=13; failed_gate_cycles=3; files_changed=7; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). NO C1-vs-C4 comparison, ratio, arm total or continuation criterion was computed for this attempt."
V2_BACKSTAGE_PILOT,1,3,afci-backstage-pilot-t5-c4-real-r2-non-reset-a1-49d41f9e6c64,T5,claude-sonnet-5,C4,NON_RESET,2,AFCI_BACKSTAGE_PILOT,false,0,5,1,1,,127,58584,2943361,3002072,25300,341.008,1882.546,1.6143932999999997,64,21,14,5,2,31,6,6,14,10,1,0,0,51,1,50,NOT_APPLICABLE_NON_RESET,HIT_TURN_CEILING,INTACT_GOVERNED_OBSERVATION,false,"Attempt 1 halted after 7 of 18 scheduled observations (SL-V2-BACKSTAGE-PILOT-02). The schedule is 11 rows short, the arms are unbalanced, and none of the 9 paired blocks the continuation rule needs exists. No Backstage observation may enter any analysis, in whole or in part - including the 5 valid rows.",D:\afci-runs\backstage-pilot\afci-backstage-pilot-t5-c4-real-r2-non-reset-a1-49d41f9e6c64,,"block=T5|NON_RESET|R2; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=64/64; completion=MAX_TURNS_REACHED; permission_denials=3; gate_command_runs=0; failed_gate_cycles=0; files_changed=4; target_violation=True; restraint=not_all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). NO C1-vs-C4 comparison, ratio, arm total or continuation criterion was computed for this attempt."
V2_BACKSTAGE_PILOT,1,4,afci-backstage-pilot-t5-c1-real-r2-non-reset-a1-268ad2565a39,T5,claude-sonnet-5,C1,NON_RESET,2,AFCI_BACKSTAGE_PILOT,true,5,0,1,1,,127,59551,2859603,2919281,23257,565.726,1404.532,1.5644228999999998,64,20,15,3,2,32,11,1,13,6,3,1,0,59,1,58,NOT_APPLICABLE_NON_RESET,HIT_TURN_CEILING,INTACT_GOVERNED_OBSERVATION,false,"Attempt 1 halted after 7 of 18 scheduled observations (SL-V2-BACKSTAGE-PILOT-02). The schedule is 11 rows short, the arms are unbalanced, and none of the 9 paired blocks the continuation rule needs exists. No Backstage observation may enter any analysis, in whole or in part - including the 5 valid rows.",D:\afci-runs\backstage-pilot\afci-backstage-pilot-t5-c1-real-r2-non-reset-a1-268ad2565a39,,"block=T5|NON_RESET|R2; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=64/64; completion=MAX_TURNS_REACHED; permission_denials=1; gate_command_runs=1; failed_gate_cycles=0; files_changed=5; target_violation=True; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). NO C1-vs-C4 comparison, ratio, arm total or continuation criterion was computed for this attempt."
V2_BACKSTAGE_PILOT,1,5,afci-backstage-pilot-t1-c1-real-r2-non-reset-a1-435915c3e2be,T1,claude-sonnet-5,C1,NON_RESET,2,AFCI_BACKSTAGE_PILOT,false,3,1,1,0,,127,71766,3217331,3289224,19206,1335.474,2234.263,1.6842662999999998,67,15,13,2,0,40,11,1,12,5,3,7,0,191,15,176,NOT_APPLICABLE_NON_RESET,HIT_TURN_CEILING,INTACT_GOVERNED_OBSERVATION,false,"Attempt 1 halted after 7 of 18 scheduled observations (SL-V2-BACKSTAGE-PILOT-02). The schedule is 11 rows short, the arms are unbalanced, and none of the 9 paired blocks the continuation rule needs exists. No Backstage observation may enter any analysis, in whole or in part - including the 5 valid rows.",D:\afci-runs\backstage-pilot\afci-backstage-pilot-t1-c1-real-r2-non-reset-a1-435915c3e2be,,"block=T1|NON_RESET|R2; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=64/64; completion=MAX_TURNS_REACHED; permission_denials=7; gate_command_runs=18; failed_gate_cycles=3; files_changed=5; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). NO C1-vs-C4 comparison, ratio, arm total or continuation criterion was computed for this attempt."
V2_BACKSTAGE_PILOT,1,6,afci-backstage-pilot-t1-c4-real-r2-non-reset-a1-97607e6bdce0,T1,claude-sonnet-5,C4,NON_RESET,2,AFCI_BACKSTAGE_PILOT,,,,,,,109,52230,2429953,2482292,15479,2692.802,3701.309,1.2748779000000001,58,14,9,5,0,33,10,1,7,5,4,4,0,180,1,179,NOT_APPLICABLE_NON_RESET,,INFRASTRUCTURE_INVALID_NON_OBSERVATION,false,"INFRA_API_TRANSPORT (FAILURE_RERUN_POLICY.md 2): the run was severed mid-task by a local network failure below the turn ceiling. Not a model outcome. Rerun-eligible, but no replacement was executed; escalated under 5 (TD-N06 open). Functional and architecture cells are deliberately empty: a truncated candidate has no scorable outcome.",D:\afci-runs\backstage-pilot\afci-backstage-pilot-t1-c4-real-r2-non-reset-a1-97607e6bdce0,,"block=T1|NON_RESET|R2; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=56/64; completion=PROCESS_FAILED; permission_denials=5; gate_command_runs=16; failed_gate_cycles=2; files_changed=5; hidden scoring void (run severed mid-task). NO C1-vs-C4 comparison, ratio, arm total or continuation criterion was computed for this attempt."
V2_BACKSTAGE_PILOT,1,7,afci-backstage-pilot-t5-c4-real-r3-non-reset-a1-ef12397e30d0,T5,claude-sonnet-5,C4,NON_RESET,3,AFCI_BACKSTAGE_PILOT,,,,,,,105,57468,2689448,2747021,21752,952.802,2504.912,1.4782373999999998,60,20,14,6,0,35,0,5,14,5,0,0,0,0,0,0,NOT_APPLICABLE_NON_RESET,,INFRASTRUCTURE_INVALID_NON_OBSERVATION,false,"INFRA_API_TRANSPORT (FAILURE_RERUN_POLICY.md 2): the run was severed mid-task by a local network failure below the turn ceiling. Not a model outcome. Rerun-eligible, but no replacement was executed; escalated under 5 (TD-N06 open). Functional and architecture cells are deliberately empty: a truncated candidate has no scorable outcome.",D:\afci-runs\backstage-pilot\afci-backstage-pilot-t5-c4-real-r3-non-reset-a1-ef12397e30d0,,"block=T5|NON_RESET|R3; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=54/64; completion=PROCESS_FAILED; permission_denials=5; gate_command_runs=0; failed_gate_cycles=0; files_changed=0; hidden scoring void (run severed mid-task). NO C1-vs-C4 comparison, ratio, arm total or continuation criterion was computed for this attempt."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,1,afci-bs2-t1-c1-real-r3-non-reset-a1-ac5f41ae5239,T1,claude-sonnet-5,C1,NON_RESET,3,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,false,3,1,1,0,,139,80200,3785627,3865966,19468,554.784,2880.072,1.9093251,72,11,10,1,0,50,9,2,8,6,2,4,0,131,2,129,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,functionally invalid: 1 of 4 semantic cases did not pass,D:\afci-b2\runs\afci-bs2-t1-c1-real-r3-non-reset-a1-ac5f41ae5239,,"block=T1|R3; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=70/96; completion=COMPLETED_NATURALLY; permission_denials=4; gate_command_runs=17; failed_gate_cycles=2; files_changed=5; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,2,afci-bs2-t1-c4-real-r3-non-reset-a1-844b4866ff74,T1,claude-sonnet-5,C4,NON_RESET,3,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,false,3,1,1,0,,113,59605,3086721,3146439,18782,826.462,1980.363,1.5657153000000001,60,9,9,0,0,40,10,1,8,5,4,7,0,169,2,167,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,functionally invalid: 1 of 4 semantic cases did not pass,D:\afci-b2\runs\afci-bs2-t1-c4-real-r3-non-reset-a1-844b4866ff74,,"block=T1|R3; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=57/96; completion=COMPLETED_NATURALLY; permission_denials=3; gate_command_runs=22; failed_gate_cycles=3; files_changed=5; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,3,afci-bs2-t5-c4-real-r3-non-reset-a1-de74e51327d3,T5,claude-sonnet-5,C4,NON_RESET,3,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,false,0,5,1,1,,153,64379,3900947,3965479,27311,382.871,1296.884,1.9666820999999999,76,17,16,1,0,47,6,6,16,10,1,1,0,50,1,49,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,functionally invalid: 5 of 5 semantic cases did not pass,D:\afci-b2\runs\afci-bs2-t5-c4-real-r3-non-reset-a1-de74e51327d3,,"block=T5|R3; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=77/96; completion=COMPLETED_NATURALLY; permission_denials=10; gate_command_runs=1; failed_gate_cycles=0; files_changed=4; target_violation=True; restraint=not_all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,4,afci-bs2-t5-c1-real-r3-non-reset-a1-43cabca2b6c0,T5,claude-sonnet-5,C1,NON_RESET,3,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,false,0,5,1,0,,191,74004,5237131,5311326,27471,694.569,1406.402,2.427801299999999,96,30,20,6,4,51,8,7,19,12,2,0,0,57,2,55,NOT_APPLICABLE_NON_RESET,HIT_TURN_CEILING,COMPLETE,false,functionally invalid: 5 of 5 semantic cases did not pass,D:\afci-b2\runs\afci-bs2-t5-c1-real-r3-non-reset-a1-43cabca2b6c0,,"block=T5|R3; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=96/96; completion=MAX_TURNS_REACHED; permission_denials=4; gate_command_runs=1; failed_gate_cycles=0; files_changed=5; target_violation=False; restraint=not_all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,5,afci-bs2-t5-c1-real-r2-non-reset-a1-3e3c04d1fefd,T5,claude-sonnet-5,C1,NON_RESET,2,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,true,5,0,1,1,,173,83658,5000715,5084546,31502,829.232,1895.823,2.4752115,86,16,13,3,0,57,10,3,13,8,3,5,0,74,1,73,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-b2\runs\afci-bs2-t5-c1-real-r2-non-reset-a1-3e3c04d1fefd,,"block=T5|R2; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=87/96; completion=COMPLETED_NATURALLY; permission_denials=2; gate_command_runs=20; failed_gate_cycles=3; files_changed=6; target_violation=True; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,6,afci-bs2-t5-c4-real-r2-non-reset-a1-ff15bd075e82,T5,claude-sonnet-5,C4,NON_RESET,2,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,true,5,0,1,0,,177,69921,4584291,4654389,21368,843.708,1807.794,2.1158642999999997,88,14,13,0,1,62,11,1,12,8,3,6,0,102,2,100,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-b2\runs\afci-bs2-t5-c4-real-r2-non-reset-a1-ff15bd075e82,,"block=T5|R2; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=89/96; completion=COMPLETED_NATURALLY; permission_denials=5; gate_command_runs=16; failed_gate_cycles=4; files_changed=8; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,7,afci-bs2-t2-c1-real-r2-non-reset-a1-1ac04bb33d22,T2,claude-sonnet-5,C1,NON_RESET,2,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,true,4,0,1,0,,123,63156,3278342,3341621,23325,677.934,1744.85,1.7126825999999997,70,23,19,4,0,32,12,2,18,8,3,6,0,135,4,131,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-b2\runs\afci-bs2-t2-c1-real-r2-non-reset-a1-1ac04bb33d22,,"block=T2|R2; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=62/96; completion=COMPLETED_NATURALLY; permission_denials=5; gate_command_runs=13; failed_gate_cycles=3; files_changed=7; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,8,afci-bs2-t2-c4-real-r2-non-reset-a1-461ec718ec02,T2,claude-sonnet-5,C4,NON_RESET,2,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,true,4,0,1,0,,127,66507,3618208,3684842,22523,715.295,1728.349,1.8227303999999998,70,17,17,0,0,40,11,2,14,7,3,4,0,156,4,152,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-b2\runs\afci-bs2-t2-c4-real-r2-non-reset-a1-461ec718ec02,,"block=T2|R2; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=64/96; completion=COMPLETED_NATURALLY; permission_denials=2; gate_command_runs=12; failed_gate_cycles=0; files_changed=6; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,9,afci-bs2-t1-c1-real-r2-non-reset-a1-caa6d4176439,T1,claude-sonnet-5,C1,NON_RESET,2,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,false,3,1,1,0,,127,65897,3335079,3401103,20039,954.962,2052.554,1.6968716999999998,63,14,11,0,3,38,10,1,10,6,3,5,0,204,1,203,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,functionally invalid: 1 of 4 semantic cases did not pass,D:\afci-b2\runs\afci-bs2-t1-c1-real-r2-non-reset-a1-caa6d4176439,,"block=T1|R2; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=64/96; completion=COMPLETED_NATURALLY; permission_denials=1; gate_command_runs=20; failed_gate_cycles=0; files_changed=6; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,10,afci-bs2-t1-c4-real-r2-non-reset-a1-458077d686b1,T1,claude-sonnet-5,C4,NON_RESET,2,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,false,3,1,1,0,,125,69007,3041292,3110424,19457,795.966,2264.07,1.6186596000000002,64,9,9,0,0,46,7,2,9,5,2,7,0,95,15,80,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,functionally invalid: 1 of 4 semantic cases did not pass,D:\afci-b2\runs\afci-bs2-t1-c4-real-r2-non-reset-a1-458077d686b1,,"block=T1|R2; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=63/96; completion=COMPLETED_NATURALLY; permission_denials=2; gate_command_runs=20; failed_gate_cycles=2; files_changed=4; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,11,afci-bs2-t5-c4-real-r1-non-reset-a1-1b4788a2354b,T5,claude-sonnet-5,C4,NON_RESET,1,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,false,0,5,1,0,,191,73285,4986993,5060469,29865,530.116,1411.563,2.3843559,96,27,18,8,1,52,9,8,17,13,3,1,0,69,2,67,NOT_APPLICABLE_NON_RESET,HIT_TURN_CEILING,COMPLETE,false,functionally invalid: 5 of 5 semantic cases did not pass,D:\afci-b2\runs\afci-bs2-t5-c4-real-r1-non-reset-a1-1b4788a2354b,,"block=T5|R1; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=96/96; completion=MAX_TURNS_REACHED; permission_denials=7; gate_command_runs=1; failed_gate_cycles=0; files_changed=5; target_violation=False; restraint=not_all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
